index,id,kind,component,cx,cy
0,:axis_n_drop_w0_0,WalkingArea,0,2341.1,3750.0
1,:axis_n_drop_w1_0,WalkingArea,0,2358.9,3750.0
2,:axis_w_zip_w0_0,WalkingArea,0,933.8,2344.0
3,:axis_w_zip_w1_0,WalkingArea,0,928.7,2343.1
4,:d_0_0_w0_0,WalkingArea,0,1598.4,1598.4
5,:d_0_0_w1_0,WalkingArea,0,1608.2,1608.2
6,:d_0_1_w0_0,WalkingArea,0,1592.3,1850.0
7,:d_0_1_w1_0,WalkingArea,0,1609.0,1859.0
8,:d_0_1_w2_0,WalkingArea,0,1609.0,1841.0
9,:d_0_2_w0_0,WalkingArea,0,1592.3,2100.0
10,:d_0_2_w1_0,WalkingArea,0,1609.0,2109.0
11,:d_0_2_w2_0,WalkingArea,0,1609.0,2091.0
12,:d_0_3_w0_0,WalkingArea,0,1591.0,2362.5
13,:d_0_3_w1_0,WalkingArea,0,1609.0,2362.3
14,:d_0_3_w2_0,WalkingArea,0,1609.0,2337.8
15,:d_0_3_w3_0,WalkingArea,0,1590.5,2342.2
16,:d_0_4_w0_0,WalkingArea,0,1592.3,2600.0
17,:d_0_4_w1_0,WalkingArea,0,1609.0,2609.0
18,:d_0_4_w2_0,WalkingArea,0,1609.0,2591.0
19,:d_0_5_w0_0,WalkingArea,0,1592.3,2850.0
20,:d_0_5_w1_0,WalkingArea,0,1609.0,2859.0
21,:d_0_5_w2_0,WalkingArea,0,1609.0,2841.0
22,:d_0_6_w0_0,WalkingArea,0,1598.4,3101.6
23,:d_0_6_w1_0,WalkingArea,0,1608.2,3091.8
24,:d_1_0_w0_0,WalkingArea,0,1841.0,1609.0
25,:d_1_0_w1_0,WalkingArea,0,1859.0,1609.0
26,:d_1_0_w2_0,WalkingArea,0,1850.0,1592.3
27,:d_1_1_w0_0,WalkingArea,0,1841.0,1859.0
28,:d_1_1_w1_0,WalkingArea,0,1859.0,1859.0
29,:d_1_1_w2_0,WalkingArea,0,1859.0,1841.0
30,:d_1_1_w3_0,WalkingArea,0,1841.0,1841.0
31,:d_1_2_w0_0,WalkingArea,0,1841.0,2109.0
32,:d_1_2_w1_0,WalkingArea,0,1859.0,2109.0
33,:d_1_2_w2_0,WalkingArea,0,1859.0,2091.0
34,:d_1_2_w3_0,WalkingArea,0,1841.0,2091.0
35,:d_1_3_w0_0,WalkingArea,0,1841.0,2362.2
36,:d_1_3_w1_0,WalkingArea,0,1859.0,2362.2
37,:d_1_3_w2_0,WalkingArea,0,1859.0,2337.8
38,:d_1_3_w3_0,WalkingArea,0,1841.0,2337.8
39,:d_1_4_w0_0,WalkingArea,0,1841.0,2609.0
40,:d_1_4_w1_0,WalkingArea,0,1859.0,2609.0
41,:d_1_4_w2_0,WalkingArea,0,1859.0,2591.0
42,:d_1_4_w3_0,WalkingArea,0,1841.0,2591.0
43,:d_1_5_w0_0,WalkingArea,0,1841.0,2859.0
44,:d_1_5_w1_0,WalkingArea,0,1859.0,2859.0
45,:d_1_5_w2_0,WalkingArea,0,1859.0,2841.0
46,:d_1_5_w3_0,WalkingArea,0,1841.0,2841.0
47,:d_1_6_w0_0,WalkingArea,0,1850.0,3107.7
48,:d_1_6_w1_0,WalkingArea,0,1859.0,3091.0
49,:d_1_6_w2_0,WalkingArea,0,1841.0,3091.0
50,:d_2_0_w0_0,WalkingArea,0,2091.0,1609.0
51,:d_2_0_w1_0,WalkingArea,0,2100.7,1608.6
52,:d_2_0_w2_0,WalkingArea,0,2094.8,1592.3
53,:d_2_1_w0_0,WalkingArea,0,2091.0,1859.0
54,:d_2_1_w1_0,WalkingArea,0,2100.7,1858.6
55,:d_2_1_w2_0,WalkingArea,0,2100.7,1841.4
56,:d_2_1_w3_0,WalkingArea,0,2091.0,1841.0
57,:d_2_2_w0_0,WalkingArea,0,2091.0,2109.0
58,:d_2_2_w1_0,WalkingArea,0,2100.7,2108.6
59,:d_2_2_w2_0,WalkingArea,0,2100.7,2091.4
60,:d_2_2_w3_0,WalkingArea,0,2091.0,2091.0
61,:d_2_3_w0_0,WalkingArea,0,2091.0,2362.2
62,:d_2_3_w1_0,WalkingArea,0,2100.7,2361.8
63,:d_2_3_w2_0,WalkingArea,0,2100.7,2338.2
64,:d_2_3_w3_0,WalkingArea,0,2091.0,2337.8
65,:d_2_4_w0_0,WalkingArea,0,2091.0,2609.0
66,:d_2_4_w1_0,WalkingArea,0,2100.7,2608.6
67,:d_2_4_w2_0,WalkingArea,0,2100.7,2591.4
68,:d_2_4_w3_0,WalkingArea,0,2091.0,2591.0
69,:d_2_5_w0_0,WalkingArea,0,2091.0,2859.0
70,:d_2_5_w1_0,WalkingArea,0,2100.7,2858.6
71,:d_2_5_w2_0,WalkingArea,0,2100.7,2841.4
72,:d_2_5_w3_0,WalkingArea,0,2091.0,2841.0
73,:d_2_6_w0_0,WalkingArea,0,2094.8,3107.7
74,:d_2_6_w1_0,WalkingArea,0,2100.7,3091.4
75,:d_2_6_w2_0,WalkingArea,0,2091.0,3091.0
76,:d_3_0_w0_0,WalkingArea,0,2337.7,1609.0
77,:d_3_0_w1_0,WalkingArea,0,2362.2,1609.0
78,:d_3_0_w2_0,WalkingArea,0,2362.1,1590.8
79,:d_3_0_w3_0,WalkingArea,0,2337.6,1591.0
80,:d_3_1_w0_0,WalkingArea,0,2337.8,1859.0
81,:d_3_1_w1_0,WalkingArea,0,2362.2,1859.0
82,:d_3_1_w2_0,WalkingArea,0,2362.2,1841.0
83,:d_3_1_w3_0,WalkingArea,0,2337.8,1841.0
84,:d_3_2_w0_0,WalkingArea,0,2337.8,2109.0
85,:d_3_2_w1_0,WalkingArea,0,2362.2,2109.0
86,:d_3_2_w2_0,WalkingArea,0,2362.2,2091.0
87,:d_3_2_w3_0,WalkingArea,0,2337.8,2091.0
88,:d_3_3_w0_0,WalkingArea,0,2337.8,2362.2
89,:d_3_3_w1_0,WalkingArea,0,2362.2,2362.2
90,:d_3_3_w2_0,WalkingArea,0,2362.2,2337.8
91,:d_3_3_w3_0,WalkingArea,0,2337.8,2337.8
92,:d_3_4_w0_0,WalkingArea,0,2337.8,2609.0
93,:d_3_4_w1_0,WalkingArea,0,2362.2,2609.0
94,:d_3_4_w2_0,WalkingArea,0,2362.2,2591.0
95,:d_3_4_w3_0,WalkingArea,0,2337.8,2591.0
96,:d_3_5_w0_0,WalkingArea,0,2337.8,2859.0
97,:d_3_5_w1_0,WalkingArea,0,2362.2,2859.0
98,:d_3_5_w2_0,WalkingArea,0,2362.2,2841.0
99,:d_3_5_w3_0,WalkingArea,0,2337.8,2841.0
100,:d_3_6_w0_0,WalkingArea,0,2337.8,3109.0
101,:d_3_6_w1_0,WalkingArea,0,2362.2,3109.0
102,:d_3_6_w2_0,WalkingArea,0,2362.2,3091.0
103,:d_3_6_w3_0,WalkingArea,0,2337.8,3091.0
104,:d_4_0_w0_0,WalkingArea,0,2609.0,1609.0
105,:d_4_0_w1_0,WalkingArea,0,2605.2,1592.3
106,:d_4_0_w2_0,WalkingArea,0,2599.3,1608.6
107,:d_4_1_w0_0,WalkingArea,0,2609.0,1859.0
108,:d_4_1_w1_0,WalkingArea,0,2609.0,1841.0
109,:d_4_1_w2_0,WalkingArea,0,2599.3,1841.4
110,:d_4_1_w3_0,WalkingArea,0,2599.3,1858.6
111,:d_4_2_w0_0,WalkingArea,0,2609.0,2109.0
112,:d_4_2_w1_0,WalkingArea,0,2609.0,2091.0
113,:d_4_2_w2_0,WalkingArea,0,2599.3,2091.4
114,:d_4_2_w3_0,WalkingArea,0,2599.3,2108.6
115,:d_4_3_w0_0,WalkingArea,0,2609.0,2362.2
116,:d_4_3_w1_0,WalkingArea,0,2609.0,2337.8
117,:d_4_3_w2_0,WalkingArea,0,2599.3,2338.2
118,:d_4_3_w3_0,WalkingArea,0,2599.3,2361.8
119,:d_4_4_w0_0,WalkingArea,0,2609.0,2609.0
120,:d_4_4_w1_0,WalkingArea,0,2609.0,2591.0
121,:d_4_4_w2_0,WalkingArea,0,2599.3,2591.4
122,:d_4_4_w3_0,WalkingArea,0,2599.3,2608.6
123,:d_4_5_w0_0,WalkingArea,0,2609.0,2859.0
124,:d_4_5_w1_0,WalkingArea,0,2609.0,2841.0
125,:d_4_5_w2_0,WalkingArea,0,2599.3,2841.4
126,:d_4_5_w3_0,WalkingArea,0,2599.3,2858.6
127,:d_4_6_w0_0,WalkingArea,0,2605.2,3107.7
128,:d_4_6_w1_0,WalkingArea,0,2609.0,3091.0
129,:d_4_6_w2_0,WalkingArea,0,2599.3,3091.4
130,:d_5_0_w0_0,WalkingArea,0,2841.0,1609.0
131,:d_5_0_w1_0,WalkingArea,0,2859.0,1609.0
132,:d_5_0_w2_0,WalkingArea,0,2850.0,1592.3
133,:d_5_1_w0_0,WalkingArea,0,2841.0,1859.0
134,:d_5_1_w1_0,WalkingArea,0,2859.0,1859.0
135,:d_5_1_w2_0,WalkingArea,0,2859.0,1841.0
136,:d_5_1_w3_0,WalkingArea,0,2841.0,1841.0
137,:d_5_2_w0_0,WalkingArea,0,2841.0,2109.0
138,:d_5_2_w1_0,WalkingArea,0,2859.0,2109.0
139,:d_5_2_w2_0,WalkingArea,0,2859.0,2091.0
140,:d_5_2_w3_0,WalkingArea,0,2841.0,2091.0
141,:d_5_3_w0_0,WalkingArea,0,2841.0,2362.2
142,:d_5_3_w1_0,WalkingArea,0,2859.0,2362.2
143,:d_5_3_w2_0,WalkingArea,0,2859.0,2337.8
144,:d_5_3_w3_0,WalkingArea,0,2841.0,2337.8
145,:d_5_4_w0_0,WalkingArea,0,2841.0,2609.0
146,:d_5_4_w1_0,WalkingArea,0,2859.0,2609.0
147,:d_5_4_w2_0,WalkingArea,0,2859.0,2591.0
148,:d_5_4_w3_0,WalkingArea,0,2841.0,2591.0
149,:d_5_5_w0_0,WalkingArea,0,2841.0,2859.0
150,:d_5_5_w1_0,WalkingArea,0,2859.0,2859.0
151,:d_5_5_w2_0,WalkingArea,0,2860.3,2852.3
152,:d_5_5_w3_0,WalkingArea,0,2860.3,2845.4
153,:d_5_5_w4_0,WalkingArea,0,2859.0,2843.2
154,:d_5_5_w5_0,WalkingArea,0,2841.0,2841.0
155,:d_5_6_w0_0,WalkingArea,0,2850.0,3107.7
156,:d_5_6_w1_0,WalkingArea,0,2859.0,3091.0
157,:d_5_6_w2_0,WalkingArea,0,2841.0,3091.0
158,:d_6_0_w0_0,WalkingArea,0,3091.3,1608.7
159,:d_6_0_w1_0,WalkingArea,0,3101.2,1606.8
160,:d_6_0_w2_0,WalkingArea,0,3100.6,1596.7
161,:d_6_1_w0_0,WalkingArea,0,3091.0,1859.0
162,:d_6_1_w1_0,WalkingArea,0,3107.7,1850.0
163,:d_6_1_w2_0,WalkingArea,0,3091.0,1841.0
164,:d_6_2_w0_0,WalkingArea,0,3091.0,2109.0
165,:d_6_2_w1_0,WalkingArea,0,3107.7,2100.0
166,:d_6_2_w2_0,WalkingArea,0,3091.0,2091.0
167,:d_6_3_w0_0,WalkingArea,0,3091.0,2362.2
168,:d_6_3_w1_0,WalkingArea,0,3109.0,2362.2
169,:d_6_3_w2_0,WalkingArea,0,3109.0,2337.8
170,:d_6_3_w3_0,WalkingArea,0,3091.0,2337.8
171,:d_6_4_w0_0,WalkingArea,0,3091.0,2609.0
172,:d_6_4_w1_0,WalkingArea,0,3107.7,2600.0
173,:d_6_4_w2_0,WalkingArea,0,3091.0,2591.0
174,:d_6_5_w0_0,WalkingArea,0,3091.0,2859.0
175,:d_6_5_w1_0,WalkingArea,0,3107.7,2850.0
176,:d_6_5_w2_0,WalkingArea,0,3091.0,2841.0
177,:d_6_6_w0_0,WalkingArea,0,3101.6,3101.6
178,:d_6_6_w1_0,WalkingArea,0,3091.8,3091.8
179,:m_0_0_w0_0,WalkingArea,0,3759.1,3758.9
180,:m_0_0_w1_0,WalkingArea,0,3758.8,3776.1
181,:m_0_0_w2_0,WalkingArea,0,3776.4,3758.6
182,:m_0_1_w0_0,WalkingArea,0,3742.9,4250.0
183,:m_0_1_w1_0,WalkingArea,0,3758.2,4258.2
184,:m_0_1_w2_0,WalkingArea,0,3758.2,4241.8
185,:m_0_2_w0_0,WalkingArea,0,3748.3,4751.7
186,:m_0_2_w1_0,WalkingArea,0,3757.3,4742.7
187,:m_1_0_w0_0,WalkingArea,0,4241.8,3758.2
188,:m_1_0_w1_0,WalkingArea,0,4258.2,3758.2
189,:m_1_0_w2_0,WalkingArea,0,4250.0,3742.9
190,:m_1_2_w0_0,WalkingArea,0,4249.6,4757.2
191,:m_1_2_w1_0,WalkingArea,0,4249.6,4742.8
192,:m_2_0_w0_0,WalkingArea,0,4742.7,3757.3
193,:m_2_0_w1_0,WalkingArea,0,4751.7,3748.3
194,:m_2_1_w0_0,WalkingArea,0,4742.8,4249.6
195,:m_2_1_w1_0,WalkingArea,0,4757.2,4249.6
196,:m_2_2_w0_0,WalkingArea,0,4751.7,4751.7
197,:m_2_2_w1_0,WalkingArea,0,4742.7,4742.7
198,:m_lot_w0_0,WalkingArea,0,4247.7,4257.6
199,:m_lot_w1_0,WalkingArea,0,4257.6,4247.7
200,:m_lot_w2_0,WalkingArea,0,4241.8,4241.8
201,:q_0_0_w0_0,WalkingArea,0,3253.0,2050.4
202,:q_0_1_w0_0,WalkingArea,1,3252.7,2249.9
203,:q_0_2_w0_0,WalkingArea,1,3252.7,2449.9
204,:q_0_3_w0_0,WalkingArea,2,3250.0,2650.6
205,:q_1_0_w0_0,WalkingArea,1,3450.1,2052.7
206,:q_1_1_w0_0,WalkingArea,1,3450.0,2250.0
207,:q_1_2_w0_0,WalkingArea,1,3450.0,2450.0
208,:q_1_3_w0_0,WalkingArea,1,3449.9,2647.2
209,:q_2_0_w0_0,WalkingArea,1,3650.1,2052.7
210,:q_2_1_w0_0,WalkingArea,1,3650.0,2250.0
211,:q_2_2_w0_0,WalkingArea,1,3650.0,2450.0
212,:q_2_3_w0_0,WalkingArea,1,3649.9,2647.2
213,:q_3_0_w0_0,WalkingArea,3,3849.6,2049.9
214,:q_3_1_w0_0,WalkingArea,1,3847.3,2250.1
215,:q_3_2_w0_0,WalkingArea,1,3847.3,2450.1
216,:q_3_3_w0_0,WalkingArea,4,3850.6,2650.0
217,:r_0_0_w0_0,WalkingArea,0,104.5,101.5
218,:r_0_0_w1_0,WalkingArea,0,107.2,114.4
219,:r_0_0_w2_0,WalkingArea,0,112.8,111.6
220,:r_0_0_w3_0,WalkingArea,0,117.8,105.2
221,:r_0_1_w0_0,WalkingArea,0,96.0,400.1
222,:r_0_1_w1_0,WalkingArea,0,105.0,400.1
223,:r_0_2_w0_0,WalkingArea,0,96.1,698.0
224,:r_0_2_w1_0,WalkingArea,0,106.6,705.0
225,:r_0_2_w2_0,WalkingArea,0,107.1,692.9
226,:r_0_3_w0_0,WalkingArea,0,96.1,1000.0
227,:r_0_3_w1_0,WalkingArea,0,105.0,1005.0
228,:r_0_3_w2_0,WalkingArea,0,105.0,995.0
229,:r_0_4_w0_0,WalkingArea,0,96.1,1300.0
230,:r_0_4_w1_0,WalkingArea,0,105.0,1305.0
231,:r_0_4_w2_0,WalkingArea,0,105.0,1295.0
232,:r_0_5_w0_0,WalkingArea,0,99.2,1600.8
233,:r_0_5_w1_0,WalkingArea,0,104.1,1595.9
234,:r_1_0_w0_0,WalkingArea,0,400.1,105.0
235,:r_1_0_w1_0,WalkingArea,0,400.1,96.0
236,:r_1_2_w0_0,WalkingArea,0,395.0,705.0
237,:r_1_2_w1_0,WalkingArea,0,405.0,705.0
238,:r_1_2_w2_0,WalkingArea,0,400.0,695.2
239,:r_1_3_w0_0,WalkingArea,0,395.0,1005.0
240,:r_1_3_w1_0,WalkingArea,0,405.0,1005.0
241,:r_1_3_w2_0,WalkingArea,0,405.0,995.0
242,:r_1_3_w3_0,WalkingArea,0,395.0,995.0
243,:r_1_4_w0_0,WalkingArea,0,395.0,1305.0
244,:r_1_4_w1_0,WalkingArea,0,405.0,1305.0
245,:r_1_4_w2_0,WalkingArea,0,405.0,1295.0
246,:r_1_4_w3_0,WalkingArea,0,395.0,1295.0
247,:r_1_5_w0_0,WalkingArea,0,400.0,1603.9
248,:r_1_5_w1_0,WalkingArea,0,405.0,1595.0
249,:r_1_5_w2_0,WalkingArea,0,395.0,1595.0
250,:r_2_0_w0_0,WalkingArea,0,692.9,107.1
251,:r_2_0_w1_0,WalkingArea,0,705.0,106.6
252,:r_2_0_w2_0,WalkingArea,0,698.0,96.1
253,:r_2_1_w0_0,WalkingArea,0,695.2,400.0
254,:r_2_1_w1_0,WalkingArea,0,705.0,405.0
255,:r_2_1_w2_0,WalkingArea,0,705.0,395.0
256,:r_2_2_w0_0,WalkingArea,0,693.4,705.0
257,:r_2_2_w1_0,WalkingArea,0,705.0,705.0
258,:r_2_2_w2_0,WalkingArea,0,705.0,693.4
259,:r_2_2_w3_0,WalkingArea,0,692.9,692.9
260,:r_2_3_w0_0,WalkingArea,0,695.0,1005.0
261,:r_2_3_w1_0,WalkingArea,0,705.0,1005.0
262,:r_2_3_w2_0,WalkingArea,0,705.0,995.0
263,:r_2_3_w3_0,WalkingArea,0,695.0,995.0
264,:r_2_4_w0_0,WalkingArea,0,695.0,1305.0
265,:r_2_4_w1_0,WalkingArea,0,705.0,1305.0
266,:r_2_4_w2_0,WalkingArea,0,705.0,1295.0
267,:r_2_4_w3_0,WalkingArea,0,695.0,1295.0
268,:r_2_5_w0_0,WalkingArea,0,700.0,1603.9
269,:r_2_5_w1_0,WalkingArea,0,705.0,1595.0
270,:r_2_5_w2_0,WalkingArea,0,695.0,1595.0
271,:r_3_0_w0_0,WalkingArea,0,995.0,105.0
272,:r_3_0_w1_0,WalkingArea,0,1005.0,105.0
273,:r_3_0_w2_0,WalkingArea,0,1000.0,96.1
274,:r_3_1_w0_0,WalkingArea,0,995.0,405.0
275,:r_3_1_w1_0,WalkingArea,0,1005.0,405.0
276,:r_3_1_w2_0,WalkingArea,0,1005.0,395.0
277,:r_3_1_w3_0,WalkingArea,0,1002.3,394.4
278,:r_3_1_w4_0,WalkingArea,0,997.7,394.4
279,:r_3_1_w5_0,WalkingArea,0,995.0,395.0
280,:r_3_2_w0_0,WalkingArea,0,995.0,705.0
281,:r_3_2_w1_0,WalkingArea,0,1005.0,705.0
282,:r_3_2_w2_0,WalkingArea,0,1005.0,695.0
283,:r_3_2_w3_0,WalkingArea,0,995.0,695.0
284,:r_3_3_w0_0,WalkingArea,0,995.0,1005.0
285,:r_3_3_w1_0,WalkingArea,0,1005.0,1005.0
286,:r_3_3_w2_0,WalkingArea,0,1005.0,995.0
287,:r_3_3_w3_0,WalkingArea,0,995.0,995.0
288,:r_3_4_w0_0,WalkingArea,0,995.0,1305.0
289,:r_3_4_w1_0,WalkingArea,0,1005.0,1305.0
290,:r_3_4_w2_0,WalkingArea,0,1005.0,1295.0
291,:r_3_4_w3_0,WalkingArea,0,995.0,1295.0
292,:r_3_5_w0_0,WalkingArea,0,1000.0,1603.9
293,:r_3_5_w1_0,WalkingArea,0,1005.0,1595.0
294,:r_3_5_w2_0,WalkingArea,0,995.0,1595.0
295,:r_4_0_w0_0,WalkingArea,0,1295.0,105.0
296,:r_4_0_w1_0,WalkingArea,0,1305.0,105.0
297,:r_4_0_w2_0,WalkingArea,0,1300.0,96.1
298,:r_4_1_w0_0,WalkingArea,0,1295.0,405.0
299,:r_4_1_w1_0,WalkingArea,0,1305.0,405.0
300,:r_4_1_w2_0,WalkingArea,0,1305.0,395.0
301,:r_4_1_w3_0,WalkingArea,0,1295.0,395.0
302,:r_4_2_w0_0,WalkingArea,0,1295.0,705.0
303,:r_4_2_w1_0,WalkingArea,0,1305.0,705.0
304,:r_4_2_w2_0,WalkingArea,0,1305.0,695.0
305,:r_4_2_w3_0,WalkingArea,0,1295.0,695.0
306,:r_4_3_w0_0,WalkingArea,0,1295.0,1005.0
307,:r_4_3_w1_0,WalkingArea,0,1305.0,1005.0
308,:r_4_3_w2_0,WalkingArea,0,1305.6,1002.3
309,:r_4_3_w3_0,WalkingArea,0,1305.6,997.7
310,:r_4_3_w4_0,WalkingArea,0,1305.0,995.0
311,:r_4_3_w5_0,WalkingArea,0,1295.0,995.0
312,:r_4_4_w0_0,WalkingArea,0,1295.0,1305.0
313,:r_4_4_w1_0,WalkingArea,0,1305.0,1305.0
314,:r_4_4_w2_0,WalkingArea,0,1305.0,1295.0
315,:r_4_4_w3_0,WalkingArea,0,1295.0,1295.0
316,:r_4_5_w0_0,WalkingArea,0,1300.0,1603.9
317,:r_4_5_w1_0,WalkingArea,0,1305.0,1595.0
318,:r_4_5_w2_0,WalkingArea,0,1295.0,1595.0
319,:r_5_0_w0_0,WalkingArea,0,1595.9,104.1
320,:r_5_0_w1_0,WalkingArea,0,1600.8,99.2
321,:r_5_1_w0_0,WalkingArea,0,1595.0,405.0
322,:r_5_1_w1_0,WalkingArea,0,1603.9,400.0
323,:r_5_1_w2_0,WalkingArea,0,1595.0,395.0
324,:r_5_2_w0_0,WalkingArea,0,1595.0,705.0
325,:r_5_2_w1_0,WalkingArea,0,1603.9,700.0
326,:r_5_2_w2_0,WalkingArea,0,1595.0,695.0
327,:r_5_3_w0_0,WalkingArea,0,1594.6,1023.1
328,:r_5_3_w1_0,WalkingArea,0,1603.9,1008.4
329,:r_5_3_w2_0,WalkingArea,0,1595.0,995.0
330,:r_5_3_w3_0,WalkingArea,0,1593.0,1009.2
331,:r_5_4_w0_0,WalkingArea,0,1595.0,1305.0
332,:r_5_4_w1_0,WalkingArea,0,1603.9,1300.0
333,:r_5_4_w2_0,WalkingArea,0,1595.0,1295.0
334,:r_5_5_w0_0,WalkingArea,0,1600.8,1600.8
335,:r_5_5_w1_0,WalkingArea,0,1595.9,1595.9
336,:r_park_hub_w0_0,WalkingArea,0,400.0,400.0
337,:ra_ne_r0_w0_0,WalkingArea,0,4456.6,4449.3
338,:ra_ne_r0_w1_0,WalkingArea,0,4450.6,4438.0
339,:ra_ne_r0_w2_0,WalkingArea,0,4452.8,4461.2
340,:ra_ne_r1_w0_0,WalkingArea,0,4438.6,4466.0
341,:ra_ne_r1_w1_0,WalkingArea,0,4449.3,4462.4
342,:ra_ne_r2_w0_0,WalkingArea,0,4432.0,4439.2
343,:ra_ne_r2_w1_0,WalkingArea,0,4442.7,4422.3
344,:ra_s_r0_w0_0,WalkingArea,0,2369.7,248.5
345,:ra_s_r0_w1_0,WalkingArea,0,2361.4,238.3
346,:ra_s_r0_w2_0,WalkingArea,0,2362.7,260.2
347,:ra_s_r1_w0_0,WalkingArea,0,2358.4,283.0
348,:ra_s_r1_w1_0,WalkingArea,0,2368.7,264.0
349,:ra_s_r2_w0_0,WalkingArea,0,2317.1,258.5
350,:ra_s_r2_w1_0,WalkingArea,0,2337.8,270.5
351,:ra_s_r3_w0_0,WalkingArea,0,2358.4,227.2
352,:ra_s_r3_w1_0,WalkingArea,0,2341.6,227.2
353,:ra_sw_r0_w0_0,WalkingArea,0,269.7,258.6
354,:ra_sw_r0_w1_0,WalkingArea,0,269.7,241.4
355,:ra_sw_r1_w0_0,WalkingArea,0,229.6,271.7
356,:ra_sw_r1_w1_0,WalkingArea,0,249.3,270.3
357,:ra_sw_r2_w0_0,WalkingArea,0,233.2,234.6
358,:ra_sw_r2_w1_0,WalkingArea,0,242.0,224.3
359,:ring_E_w0_0,WalkingArea,0,4462.2,2362.3
360,:ring_E_w1_0,WalkingArea,0,4462.2,2337.8
361,:ring_E_w2_0,WalkingArea,0,4437.8,2337.8
362,:ring_E_w3_0,WalkingArea,0,4437.7,2362.2
363,:ring_NW_w0_0,WalkingArea,5,248.5,4451.5
364,:ring_NW_w1_0,WalkingArea,0,261.4,4438.6
365,:ring_N_w0_0,WalkingArea,5,2337.8,4462.2
366,:ring_N_w1_0,WalkingArea,0,2362.2,4462.2
367,:ring_N_w2_0,WalkingArea,0,2360.3,4437.8
368,:ring_N_w3_0,WalkingArea,0,2339.7,4437.8
369,:ring_SE_w0_0,WalkingArea,0,4438.6,261.5
370,:ring_SE_w1_0,WalkingArea,0,4451.4,248.6
371,:ring_W_w0_0,WalkingArea,5,237.8,2362.4
372,:ring_W_w1_0,WalkingArea,0,262.2,2362.6
373,:ring_W_w2_0,WalkingArea,0,262.2,2341.6
374,:ring_W_w3_0,WalkingArea,0,237.7,2337.8
375,:axis_w_zip_c0_0,Crossing,0,931.1,2341.6
376,:d_0_0_c0_0,Crossing,0,1603.4,1608.1
377,:d_0_1_c0_0,Crossing,0,1603.0,1860.1
378,:d_0_1_c1_0,Crossing,0,1610.0,1849.3
379,:d_0_1_c2_0,Crossing,0,1601.2,1839.9
380,:d_0_2_c0_0,Crossing,0,1603.0,2110.1
381,:d_0_2_c1_0,Crossing,0,1610.0,2099.3
382,:d_0_2_c2_0,Crossing,0,1601.2,2089.9
383,:d_0_3_c0_0,Crossing,0,1600.7,2363.4
384,:d_0_3_c1_0,Crossing,0,1610.0,2348.9
385,:d_0_3_c2_0,Crossing,0,1600.2,2336.9
386,:d_0_3_c3_0,Crossing,0,1589.8,2353.9
387,:d_0_4_c0_0,Crossing,0,1603.0,2610.1
388,:d_0_4_c1_0,Crossing,0,1610.0,2599.3
389,:d_0_4_c2_0,Crossing,0,1601.2,2589.9
390,:d_0_5_c0_0,Crossing,0,1603.0,2860.1
391,:d_0_5_c1_0,Crossing,0,1610.0,2849.3
392,:d_0_5_c2_0,Crossing,0,1601.2,2839.9
393,:d_0_6_c0_0,Crossing,0,1608.2,3095.1
394,:d_1_0_c0_0,Crossing,0,1850.7,1610.0
395,:d_1_0_c1_0,Crossing,0,1860.1,1601.2
396,:d_1_0_c2_0,Crossing,0,1839.9,1603.0
397,:d_1_1_c0_0,Crossing,0,1850.7,1860.0
398,:d_1_1_c1_0,Crossing,0,1860.0,1849.3
399,:d_1_1_c2_0,Crossing,0,1849.3,1840.0
400,:d_1_1_c3_0,Crossing,0,1840.0,1850.7
401,:d_1_2_c0_0,Crossing,0,1850.7,2110.0
402,:d_1_2_c1_0,Crossing,0,1860.0,2099.3
403,:d_1_2_c2_0,Crossing,0,1849.3,2090.0
404,:d_1_2_c3_0,Crossing,0,1840.0,2100.7
405,:d_1_3_c0_0,Crossing,0,1850.7,2363.2
406,:d_1_3_c1_0,Crossing,0,1860.0,2348.9
407,:d_1_3_c2_0,Crossing,0,1849.3,2336.8
408,:d_1_3_c3_0,Crossing,0,1840.0,2351.1
409,:d_1_4_c0_0,Crossing,0,1850.7,2610.0
410,:d_1_4_c1_0,Crossing,0,1860.0,2599.3
411,:d_1_4_c2_0,Crossing,0,1849.3,2590.0
412,:d_1_4_c3_0,Crossing,0,1840.0,2600.7
413,:d_1_5_c0_0,Crossing,0,1850.7,2860.0
414,:d_1_5_c1_0,Crossing,0,1860.0,2849.3
415,:d_1_5_c2_0,Crossing,0,1849.3,2840.0
416,:d_1_5_c3_0,Crossing,0,1840.0,2850.7
417,:d_1_6_c0_0,Crossing,0,1860.1,3097.0
418,:d_1_6_c1_0,Crossing,0,1849.3,3090.0
419,:d_1_6_c2_0,Crossing,0,1839.9,3098.8
420,:d_2_0_c0_0,Crossing,0,2097.0,1610.0
421,:d_2_0_c1_0,Crossing,0,2100.2,1602.6
422,:d_2_0_c2_0,Crossing,0,2089.9,1603.0
423,:d_2_1_c0_0,Crossing,0,2097.0,1860.0
424,:d_2_1_c1_0,Crossing,0,2100.3,1849.5
425,:d_2_1_c2_0,Crossing,0,2096.3,1840.0
426,:d_2_1_c3_0,Crossing,0,2090.0,1850.7
427,:d_2_2_c0_0,Crossing,0,2097.0,2110.0
428,:d_2_2_c1_0,Crossing,0,2100.3,2099.5
429,:d_2_2_c2_0,Crossing,0,2096.3,2090.0
